,Episodes,Episode_Names,Characters,Lines,Season
44275,916,The Boob Job,MIKE,do i'll back couple hour,9
44276,916,The Boob Job,PHOEBE,i'll miss,9
44277,916,The Boob Job,MIKE,know realise something wanna go home,9
44278,916,The Boob Job,PHOEBE,great ok...i'll go get tube top,9
44279,916,The Boob Job,MIKE,mean hate go back apartment partly live know crack den mostly i'm really miss want move together,9
44280,916,The Boob Job,PHOEBE,wow mike hannigan...you sure know make girl say hell yeah,9
44281,916,The Boob Job,MIKE,we're,9
44282,916,The Boob Job,PHOEBE,yeah let's let's live together oh god we're really go move together,9
44283,916,The Boob Job,MIKE,yeah,9
44284,916,The Boob Job,PHOEBE,i've always want live guy pick sock put toilet seat we're sex anymore gonna fun,9
44285,916,The Boob Job,MONICA,hey joey,9
44286,916,The Boob Job,JOEY,hey,9
44287,916,The Boob Job,MONICA,listen...i need know i'm ask never get back chandler,9
44288,916,The Boob Job,JOEY,i'd lie say think chandler best friend would wrong good......but wrong,9
44289,916,The Boob Job,MONICA,ok first all...it would great that's i'm talk need borrow money,9
44290,916,The Boob Job,JOEY,aww know monica y'know erm lend friend money always mistake,9
44291,916,The Boob Job,MONICA,chandler lent money,9
44292,916,The Boob Job,JOEY,think would tell mistake,9
44293,916,The Boob Job,MONICA,come on...i need rent and..and bill,9
44294,916,The Boob Job,JOEY,oh...how much,9
44295,916,The Boob Job,MONICA,two thousand dollar,9
44296,916,The Boob Job,JOEY,two thousand dollar think soap opera star,9
44297,916,The Boob Job,MONICA,yeah,9
44298,916,The Boob Job,JOEY,that's right,9
44299,916,The Boob Job,RACHEL,hi guy,9
44300,916,The Boob Job,JOEY,oo...what's bag,9
44301,916,The Boob Job,RACHEL,oh er well know emma start crawl realised place unsafe baby go store get stuff baby-proof apartment,9
44302,916,The Boob Job,JOEY,oh...baby-proofing big deal y'know kid like whoop joey fell stair er whoop joey electrocute huh,9
44303,916,The Boob Job,MONICA,anyway erm go get handyman install stuff,9
44304,916,The Boob Job,RACHEL,go,9
44305,916,The Boob Job,JOEY,gonna,9
44306,916,The Boob Job,RACHEL,yeah think woman,9
44307,916,The Boob Job,JOEY,oh woman can't,9
44308,916,The Boob Job,RACHEL,monica...would please tell joey pig,9
44309,916,The Boob Job,MONICA,pig can't,9
44310,916,The Boob Job,RACHEL,wha come find hardware store,9
44311,916,The Boob Job,JOEY,hardware store right street,9
44312,916,The Boob Job,RACHEL,hardware store right street,9
44313,916,The Boob Job,PHOEBE,hey guy ok we've get great news,9
44314,916,The Boob Job,MIKE,phoebe move together,9
44315,916,The Boob Job,PHOEBE,know excite know i've never live guy,9
44316,916,The Boob Job,MONICA,well know like live girl steal makeup unless they're playing sister would look like,9
44317,916,The Boob Job,CHANDLER,yeah cute,9
44318,916,The Boob Job,MIKE,i'm gonna go bathroom,9
44319,916,The Boob Job,PHOEBE,okay well put toilet seat,9
44320,916,The Boob Job,MIKE,yes dear,9
44321,916,The Boob Job,MONICA,bit guy,9
44322,916,The Boob Job,PHOEBE,uh huh...we're play two,9
44323,916,The Boob Job,MONICA,tell,9
44324,916,The Boob Job,CHANDLER,yes dear,9
44325,916,The Boob Job,ROSS,can't believe guy move together that's that's great mean...i'm happy guy,9
44326,916,The Boob Job,MONICA,hear wedding bell,9
44327,916,The Boob Job,PHOEBE,monica slow ok i'm excite living know mean know see someday marry mike sure yeah y'know..i picture walk aisle wed dress highlight breast obvious yet classy way want house connecticut...you know..near good school mike send sophie mike junior oh god,9
44328,916,The Boob Job,ROSS,phoebe idea conventional,9
44329,916,The Boob Job,PHOEBE,know guess oh god load volvo want soccer mom,9
44330,916,The Boob Job,MIKE,ready go,9
44331,916,The Boob Job,PHOEBE,yeah bet roomy,9
44332,916,The Boob Job,MONICA,mean..groomy,9
44333,916,The Boob Job,MIKE,talk,9
44334,916,The Boob Job,PHOEBE,oh please guy even move yet pick china pattern,9
44335,916,The Boob Job,PHOEBE,china pattern,9
44336,916,The Boob Job,RACHEL,easy...can't oh wow seriously can't,9
44337,916,The Boob Job,CHANDLER,hey joe,9
44338,916,The Boob Job,JOEY,hey,9
44339,916,The Boob Job,CHANDLER,listen er..i need ask favor can't tell monica anything,9
44340,916,The Boob Job,JOEY,think secret monica,9
44341,916,The Boob Job,CHANDLER,would make official party line monica little financial trouble,9
44342,916,The Boob Job,JOEY,yeah know,9
44343,916,The Boob Job,CHANDLER,mean know,9
44344,916,The Boob Job,JOEY,err figure know mean work economy bad,9
44345,916,The Boob Job,CHANDLER,oh right,9
44346,916,The Boob Job,JOEY,that's fast ever think,9
44347,916,The Boob Job,CHANDLER,anyway err need borrow money,9
44348,916,The Boob Job,JOEY,oh sure much two thousand dollar,9
44349,916,The Boob Job,CHANDLER,yes two thousand dollar exactly know,9
44350,916,The Boob Job,JOEY,err...well i...know much use make know much rent,9
44351,916,The Boob Job,CHANDLER,oh ok,9
44352,916,The Boob Job,JOEY,fire,9
44353,916,The Boob Job,JOEY,err kind,9
44354,916,The Boob Job,CHANDLER,can't believe tell money problem,9
44355,916,The Boob Job,JOEY,oh money problem something,9
44357,916,The Boob Job,JOEY,something personal,9
44358,916,The Boob Job,CHANDLER,would get two thousand dollar tell,9
44359,916,The Boob Job,WOMAN,excuse,9
44360,916,The Boob Job,JOEY,boob job,9
44361,916,The Boob Job,MONICA,want get boob job that's crazy,9
44362,916,The Boob Job,JOEY,well it's...it's crazy okay make small would crazy,9
44363,916,The Boob Job,MIKE,well hey wanna ask monica's little groomy joke,9
44364,916,The Boob Job,PHOEBE,oh alright well think reason people laugh becuase play word roomy,9
44365,916,The Boob Job,MIKE,get joke sophisticated thing wanna say maybe talk live together expect proposal right,9
44366,916,The Boob Job,PHOEBE,oh we're move right see go,9
44367,916,The Boob Job,MIKE,yeah well that's thing far ever go,9
44368,916,The Boob Job,PHOEBE,mean,9
44369,916,The Boob Job,MIKE,look phoebe i-i love much never want get marry,9
44370,916,The Boob Job,PHOEBE,oh wow,9
44371,916,The Boob Job,MIKE,first marriage know disaster kind lose faith whole idea,9
44372,916,The Boob Job,PHOEBE,really bad,9
44373,916,The Boob Job,MIKE,one point near end deliberately defecate,9
44374,916,The Boob Job,PHOEBE,ok well that's bad think might different someone else perhaps blonde always use toilet except ocean,9
44375,916,The Boob Job,MIKE,look would marry certain first time get marry would last forever totally wrong,9
44377,916,The Boob Job,MIKE,look phoebe never wanna get married,9
44378,916,The Boob Job,PHOEBE,oh,9
44379,916,The Boob Job,MIKE,i'm sorry ok cause not...maybe move together best idea,9
44380,916,The Boob Job,PHOEBE,definitely wanna get married want make sure want whew coz know move start change mind there's gonna hell pay mister,9
44381,916,The Boob Job,MIKE,trust never,9
44382,916,The Boob Job,PHOEBE,yeah get,9
44383,916,The Boob Job,RACHEL,hi,9
44384,916,The Boob Job,MONICA,give decide call someone,9
44385,916,The Boob Job,RACHEL,yeah know kid barely use chopstick,9
44386,916,The Boob Job,HANDYMAN,set,9
44387,916,The Boob Job,RACHEL,oh thank much oh oh wait forget erm...your game,9
44388,916,The Boob Job,HANDYMAN,thanks,9
44389,916,The Boob Job,CHANDLER,hey rach is...my perfectly proportion wife,9
44390,916,The Boob Job,RACHEL,look never get joke,9
44391,916,The Boob Job,MONICA,thank,9
44392,916,The Boob Job,CHANDLER,oh no..don't thank thank know there's one thing would change one single thing definitely two single thing,9
44393,916,The Boob Job,MONICA,ok wierd want sex something bad,9
44394,916,The Boob Job,CHANDLER,love way look warm form,9
44395,916,The Boob Job,MONICA,"ok..you know old classic know,you look nice they're still ok",9
44396,916,The Boob Job,CHANDLER,well yes yes look nice mean face look nice want compliment body mean..i change specifically want anything get big,9
44397,916,The Boob Job,MONICA,okay,9
44398,916,The Boob Job,CHANDLER,mean want part get big would answer,9
44399,916,The Boob Job,RACHEL,think dude get wierder,9
44400,916,The Boob Job,MONICA,know think worried get big,9
44401,916,The Boob Job,RACHEL,know mean bring,9
44402,916,The Boob Job,MONICA,oh god we're try get pregnant he's probably start freak fact body go change,9
44403,916,The Boob Job,RACHEL,really think that's,9
44404,916,The Boob Job,MONICA,heard big perfect get big oh god sound like high school wrestle coach know i'm go talk chandler,9
44405,916,The Boob Job,RACHEL,yeah course body's gonna change breast gonna get big as gonna get big gonna lose bladder control god magical time,9
44406,916,The Boob Job,PHOEBE,hi,9
44407,916,The Boob Job,ROSS,hey,9
44408,916,The Boob Job,PHOEBE,listen want ask something marriage,9
44409,916,The Boob Job,ROSS,oh great seek make joke mean see hang come home,9
44410,916,The Boob Job,PHOEBE,no...i really want know feel,9
44412,916,The Boob Job,PHOEBE,mike ever wanna get married,9
44413,916,The Boob Job,ROSS,never,9
44414,916,The Boob Job,PHOEBE,never,9
44415,916,The Boob Job,ROSS,wow still go move,9
44416,916,The Boob Job,PHOEBE,want want tell marriage really big deal know miss anything marriage stink,9
44417,916,The Boob Job,ROSS,yeah marriage stink mean wanna see man gain weight woman stop shave get married,9
44418,916,The Boob Job,PHOEBE,that's really feel,9
44419,916,The Boob Job,ROSS,i'm sorry look think that's wanna hear right can't help love marriage,9
44420,916,The Boob Job,PHOEBE,seriously divorce-o,9
44421,916,The Boob Job,ROSS,call name prefer ross divorcer cooler look know marriage exactly work love commit another person carol good time become lesbian afterward i'm sorry,9
44422,916,The Boob Job,PHOEBE,ok that's feel,9
44423,916,The Boob Job,ROSS,come mean living together great mean guy much fun love mike,9
44424,916,The Boob Job,PHOEBE,love mike,9
44425,916,The Boob Job,ROSS,yeah see excited move together know big deal,9
44426,916,The Boob Job,PHOEBE,yeah guess right yeah thanks help thanks,9
44427,916,The Boob Job,ROSS,divorcer rescue,9
44428,916,The Boob Job,PHOEBE,cooler,9
44429,916,The Boob Job,ROSS,yeah hurt,9
44430,916,The Boob Job,JOEY,rach rachel can't anything like,9
44431,916,The Boob Job,CHANDLER,hey rach ah perfection change thing thing,9
44432,916,The Boob Job,MONICA,honey,9
44433,916,The Boob Job,CHANDLER,yeah,9
44434,916,The Boob Job,MONICA,erm...i'm go change,9
44435,916,The Boob Job,CHANDLER,honey,9
44436,916,The Boob Job,MONICA,i'm go get big,9
44437,916,The Boob Job,CHANDLER,honey love breast way,9
44438,916,The Boob Job,RACHEL,argh fascist,9
44439,916,The Boob Job,MONICA,well breast go get big weather like know breast ass go get big,9
44440,916,The Boob Job,CHANDLER,as,9
44441,916,The Boob Job,RACHEL,man surprise hand foot get big,9
44442,916,The Boob Job,CHANDLER,they...do,9
44443,916,The Boob Job,MONICA,kind package deal,9
44444,916,The Boob Job,CHANDLER,god would want,9
44445,916,The Boob Job,MONICA,think something want,9
44446,916,The Boob Job,CHANDLER,alright look mean much may able get big boob giant as big clown foot,9
44447,916,The Boob Job,RACHEL,oh god chandler can't handle go like hospital blood scream little present that's shooting,9
44449,916,The Boob Job,RACHEL,joey tell chandler monica get boob job,9
44451,916,The Boob Job,MONICA,joey chandler know borrow money,9
44452,916,The Boob Job,JOEY,mmmm hmm boob job,9
44453,916,The Boob Job,JOEY,ok i'm four thousand dollar nobody's boob get big,9
44454,916,The Boob Job,ROSS,hey guy think ross,9
44455,916,The Boob Job,PHOEBE,well,9
44456,916,The Boob Job,MIKE,cool,9
44457,916,The Boob Job,ROSS,hey pheebs know i'm i'm really glad come talk day hope little helpful,9
44458,916,The Boob Job,PHOEBE,oh yeah helpful yeah thanks,9
44459,916,The Boob Job,ROSS,good good yeah coz think realise think marriage neccessarily right path,9
44460,916,The Boob Job,PHOEBE,mean,9
44461,916,The Boob Job,ROSS,well know day coffeehouse caught whole soccer mom thing really mean honestly picture volvo,9
44462,916,The Boob Job,PHOEBE,awfully boxy,9
44463,916,The Boob Job,ROSS,know bored marriage mean normal,9
44464,916,The Boob Job,PHOEBE,uh huh,9
44465,916,The Boob Job,ROSS,hey hey help,9
44466,916,The Boob Job,CHANDLER,well er..climbed four flight stairs manueveored narrow hallway dodge rabid pitbul last three foot get really tricky,9
44467,916,The Boob Job,ROSS,know sometimes word hurt,9
44468,916,The Boob Job,JOEY,hey uh guy want,9
44469,916,The Boob Job,RACHEL,yeah seriously coz really heavy mean i'm pretend hold guy,9
44470,916,The Boob Job,PHOEBE,one last time erm marriage thing there's wiggle room none,9
44471,916,The Boob Job,MIKE,want get marry either right,9
44472,916,The Boob Job,PHOEBE,right except want get marry,9
44473,916,The Boob Job,JOEY,conversation truck huh,9
44474,916,The Boob Job,MIKE,wanna get married,9
44475,916,The Boob Job,PHOEBE,someday,9
44476,916,The Boob Job,CHANDLER,aaaaand hernia,9
44477,916,The Boob Job,PHOEBE,exactly normal life never really felt miss anything feels turn regular stuff,9
44478,916,The Boob Job,MIKE,wanna get marry say something,9
44479,916,The Boob Job,PHOEBE,know much want love want live,9
44480,916,The Boob Job,MIKE,want live let's,9
44481,916,The Boob Job,PHOEBE,think ok move know gonna happen can't move know nothing ever gonna happen,9
44482,916,The Boob Job,MIKE,least try live together mean might change mind marriage,9
44483,916,The Boob Job,PHOEBE,gonna change,9
44485,916,The Boob Job,PHOEBE,neither think need someone want want,9
44486,916,The Boob Job,MIKE,want end,9
44487,916,The Boob Job,PHOEBE,want end either,9
44488,916,The Boob Job,MIKE,can't believe gonna end guess i'll stuff pack,9
44489,916,The Boob Job,PHOEBE,yeah,9
44490,916,The Boob Job,MIKE,ok goodbye,9
44491,916,The Boob Job,RACHEL,i'm sorry pheebs,9
44492,916,The Boob Job,MONICA,we're sorry,9
44493,916,The Boob Job,CHANDLER,ah look bright side mean live ugly chair already huh love,9
44494,916,The Boob Job,JOEY,ah hah ha ha alright good take carry know i'll able get,9
44495,917,The Memorial Service,AIRED,teleplay,9
44496,917,The Memorial Service,CHANDLER,hey ready go,9
44497,917,The Memorial Service,ROSS,oh yeah let finish,9
44498,917,The Memorial Service,JOEY,hey ross check yeah can't,9
44499,917,The Memorial Service,CHANDLER,doin,9
44500,917,The Memorial Service,ROSS,see new alumnus website college cool post message people let everyone know,9
44501,917,The Memorial Service,CHANDLER,great fast way tell people i'm unemployed childless,9
44502,917,The Memorial Service,ROSS,actually kinda interesting find people remember andrea rich,9
44503,917,The Memorial Service,CHANDLER,tall girl sleep,9
44504,917,The Memorial Service,ROSS,uh uh well internet company go lost ear boating accident,9
44505,917,The Memorial Service,CHANDLER,bet she'd sleep,9
44506,917,The Memorial Service,ROSS,already e-mailed,9
44507,917,The Memorial Service,CHANDLER,let see write,9
44508,917,The Memorial Service,ROSS,know i'm gonna finish later ok let grab coat,9
44509,917,The Memorial Service,JOEY,hey,9
44510,917,The Memorial Service,ROSS,think learnt last two minute,9
44511,917,The Memorial Service,CHANDLER,maybe finish also clone dinosaur lab girlfriend care society say best sex i've ever aaand send,9
44512,917,The Memorial Service,JOEY,can't,9
44513,917,The Memorial Service,ROSS,alright let's go,9
44514,917,The Memorial Service,JOEY,dude,9
44515,917,The Memorial Service,ROSS,think make clear cannot trust ball inside house,9
44516,917,The Memorial Service,JOEY,aaand send,9
44517,917,The Memorial Service,RACHEL,hey basketball,9
44518,917,The Memorial Service,JOEY,oh lot fun right chandler get finger eye,9
44519,917,The Memorial Service,RACHEL,oh,9
44520,917,The Memorial Service,JOEY,chandler hey rach what's hugsy doin crib emma,9
44521,917,The Memorial Service,RACHEL,crawl around find let sleep that's right,9
44522,917,The Memorial Service,JOEY,oh yeah course yeah stuff animal know kid adult know,9
44523,917,The Memorial Service,RACHEL,joey sure mean know much love,9
44524,917,The Memorial Service,JOEY,rachel let's clear ok love hugsy like normal amount,9
44525,917,The Memorial Service,RACHEL,right oh emma love,9
44526,917,The Memorial Service,JOEY,he's wonderful person,9
44527,917,The Memorial Service,PHOEBE,hi,9
44528,917,The Memorial Service,MONICA,hey phoebe doin feelin well,9
44529,917,The Memorial Service,PHOEBE,break suck oh really miss mike,9
44530,917,The Memorial Service,CHANDLER,oh i'm sorry,9
44531,917,The Memorial Service,PHOEBE,oh god try everything make feel well even tried writing song can't think anything rhyme aarrgghh hey monica really need help get,9
44532,917,The Memorial Service,CHANDLER,gonna need help,9
44533,917,The Memorial Service,PHOEBE,well get point know i'm ready hear cruel mocking joke mike i'm gonna come,9
44534,917,The Memorial Service,CHANDLER,oh good cause i've already think i've think fourth,9
44535,917,The Memorial Service,PHOEBE,ok mean know right thing know mike never want get married relationship future pretty soon i'm gonna miss much i'm gonna wanna see stop,9
44536,917,The Memorial Service,MONICA,ok get,9
44537,917,The Memorial Service,PHOEBE,unless maybe crazy alright know future mean still can't fun know forget say,9
44538,917,The Memorial Service,MONICA,really that's want,9
44539,917,The Memorial Service,PHOEBE,test fail,9
44540,917,The Memorial Service,MONICA,damn rookie mistake,9
44541,917,The Memorial Service,ROSS,sex dinosaur,9
