,season,episode,episode_name,speaker,dialogue
45243,10,18,The Escape Hatch Identification,RAJ,use downstairs bathroom right
45244,10,18,The Escape Hatch Identification,HOWARD,yeah barely use it’ll like it’s
45245,10,18,The Escape Hatch Identification,RAJ,cool cool yeah yeah hold one second
45247,10,18,The Escape Hatch Identification,RAJ,hey what’s like share bathroom penny hair everywhere use loofah
45248,10,18,The Escape Hatch Identification,LEONARD,don’t loofah
45249,10,18,The Escape Hatch Identification,RAJ,okay well move can’t use mine hold second hey howard uh how’s wi-fi garage
45250,10,18,The Escape Hatch Identification,HOWARD,don’t know ask question
45251,10,18,The Escape Hatch Identification,RAJ,well honest leonard’s line offer spare bedroom
45252,10,18,The Escape Hatch Identification,HOWARD,great go live
45253,10,18,The Escape Hatch Identification,RAJ,make garage sound fun
45254,10,18,The Escape Hatch Identification,HOWARD,didn’t want feel bad unless leonard’s apartment also raccoon chew way cold night go
45255,10,18,The Escape Hatch Identification,RAJ,one second okay think we’re close feel mini-fridge room
45256,10,18,The Escape Hatch Identification,PENNY,hey pal want live
45257,10,18,The Escape Hatch Identification,RAJ,oh uh hi penny yes please
45258,10,18,The Escape Hatch Identification,LEONARD,hey
45259,10,18,The Escape Hatch Identification,AMY,hi
45260,10,18,The Escape Hatch Identification,SHELDON,hi uh penny circular address occupant apartment switch it’s unclear whether it’s mine
45261,10,18,The Escape Hatch Identification,PENNY,what’s
45262,10,18,The Escape Hatch Identification,SHELDON,roof
45263,10,18,The Escape Hatch Identification,PENNY,yeah it’s
45264,10,18,The Escape Hatch Identification,SHELDON,okay thanks throw speak occupant i’m give understand raj move old room
45265,10,18,The Escape Hatch Identification,LEONARD,yeah little
45266,10,18,The Escape Hatch Identification,SHELDON,dog
45267,10,18,The Escape Hatch Identification,PENNY,she’ll crate it’s big deal
45268,10,18,The Escape Hatch Identification,SHELDON,suppose that’s acceptable
45269,10,18,The Escape Hatch Identification,AMY,well sheldon’s get little good dog even take picture pluto disneyland
45270,10,18,The Escape Hatch Identification,SHELDON,real dog give button i’d like well think it’s nice you’re help friend
45271,10,18,The Escape Hatch Identification,LEONARD,think it’s nice you’re take whatever medication amy’s clearly give
45272,10,18,The Escape Hatch Identification,SHELDON,suppose mean
45273,10,18,The Escape Hatch Identification,PENNY,well it’s like science thing every action gigantic annoying reaction
45274,10,18,The Escape Hatch Identification,LEONARD,think couldn’t get hotter
45275,10,18,The Escape Hatch Identification,PENNY,mm-hmm
45276,10,18,The Escape Hatch Identification,SHELDON,you’re imply i’d problem move room you’re wrong raj difficult financial situation i’m glad he’s making change improve
45277,10,18,The Escape Hatch Identification,LEONARD,adjust dosage nail
45278,10,18,The Escape Hatch Identification,AMY,don’t listen what’s weird penny almost get science fact right
45279,10,18,The Escape Hatch Identification,SHELDON,mean it’s unfair people assume i’m go upset raj move old room
45280,10,18,The Escape Hatch Identification,AMY,aren’t
45281,10,18,The Escape Hatch Identification,SHELDON,oh i’m outrage
45282,10,18,The Escape Hatch Identification,AMY,talk tell what’s go
45283,10,18,The Escape Hatch Identification,SHELDON,well that’s room since meet leonard someone else go live someone else know feel people aren’t
45284,10,18,The Escape Hatch Identification,AMY,lot memory wrap room first time tell loved room
45285,10,18,The Escape Hatch Identification,SHELDON,wrong stand outside room hallway
45286,10,18,The Escape Hatch Identification,AMY,love speak
45287,10,18,The Escape Hatch Identification,SHELDON,realize it’s irrational raj move i’m feel bit replace
45288,10,18,The Escape Hatch Identification,AMY,well isn’t easy time he’s lose apartment he’s debt he’s probably humiliate
45289,10,18,The Escape Hatch Identification,SHELDON,yes probably know sure feel well
45290,10,18,The Escape Hatch Identification,RAJ,get anyone anything
45291,10,18,The Escape Hatch Identification,PENNY,raj don’t serve
45292,10,18,The Escape Hatch Identification,RAJ,it’s least help carry stuff
45293,10,18,The Escape Hatch Identification,HOWARD,really problem
45294,10,18,The Escape Hatch Identification,BERNADETTE,box towel
45295,10,18,The Escape Hatch Identification,RAJ,anyway thanks
45296,10,18,The Escape Hatch Identification,HOWARD,hey look you’ve get raj we’ve get stuart maybe take park let run around together
45297,10,18,The Escape Hatch Identification,LEONARD,don’t know look like worm
45298,10,18,The Escape Hatch Identification,AMY,ready go
45299,10,18,The Escape Hatch Identification,SHELDON,set
45300,10,18,The Escape Hatch Identification,AMY,what’s
45301,10,18,The Escape Hatch Identification,SHELDON,housewarming gift raj
45302,10,18,The Escape Hatch Identification,AMY,well bunch fake snake well spring ’cause lousy anniversary present
45303,10,18,The Escape Hatch Identification,SHELDON,it’s nothing like thought raj’s situation change heart know regard gift say surprise boy hello
45304,10,18,The Escape Hatch Identification,LEONARD,hey
45305,10,18,The Escape Hatch Identification,PENNY,hi
45306,10,18,The Escape Hatch Identification,LEONARD,perfect time food’s ready
45307,10,18,The Escape Hatch Identification,SHELDON,uh wait eat little welcome building gift raj
45308,10,18,The Escape Hatch Identification,PENNY,wait anything gonna jump
45309,10,18,The Escape Hatch Identification,AMY,already ask
45310,10,18,The Escape Hatch Identification,RAJ,thank sheldon it’s blank notebook
45311,10,18,The Escape Hatch Identification,SHELDON,well best idea room i’m sure
45312,10,18,The Escape Hatch Identification,HOWARD,also never sex room that’s something else look forward
45313,10,18,The Escape Hatch Identification,RAJ,mean lot
45314,10,18,The Escape Hatch Identification,SHELDON,well know difficult time you’re lose apartment you’re debt must humiliate
45315,10,18,The Escape Hatch Identification,AMY,sheldon
45316,10,18,The Escape Hatch Identification,SHELDON,oh good grief stickler cite source amy’s word
45317,10,18,The Escape Hatch Identification,AMY,sheldon
45318,10,18,The Escape Hatch Identification,SHELDON,know know good grief originally say charlie brown geez
45319,10,18,The Escape Hatch Identification,RAJ,you’re right humiliate thanks point you’re jerk
45320,10,18,The Escape Hatch Identification,SHELDON,believe guy
45321,10,18,The Escape Hatch Identification,SHELDON,think gonna break way
45322,10,18,The Escape Hatch Identification,AMY,come sheldon maybe eat place
45323,10,18,The Escape Hatch Identification,SHELDON,fine take room turn friend hope you’re happy
45324,10,18,The Escape Hatch Identification,RAJ,happy life’s wreck
45325,10,18,The Escape Hatch Identification,SHELDON,come say can’t
45326,10,18,The Escape Hatch Identification,AMY,keep walking
45327,10,18,The Escape Hatch Identification,SHELDON,honestly i’ve good time leonard say you’re busy day
45328,10,18,The Escape Hatch Identification,SHELDON,well friend raj move old room it’s bring lot negative feeling
45329,10,18,The Escape Hatch Identification,SHELDON,beverley know hold high esteem skip part pretend know answer get part tell answer
45331,10,18,The Escape Hatch Identification,SHELDON,hadn’t think
45332,10,18,The Escape Hatch Identification,AMY,don’t start thinking
45333,10,18,The Escape Hatch Identification,AMY,that’s true
45334,10,18,The Escape Hatch Identification,AMY,isn’t sheldon rajesh move leonard penny
45335,10,18,The Escape Hatch Identification,SHELDON,idea relationship disaster boy you’re good
45336,10,18,The Escape Hatch Identification,RAJ,maybe move bad idea haven’t one day i’m already cause problem
45337,10,18,The Escape Hatch Identification,PENNY,didn’t anything it’s sheldon
45338,10,18,The Escape Hatch Identification,LEONARD,didn’t anything it’s sheldon that’d make nice needlepoint pillow
45339,10,18,The Escape Hatch Identification,PENNY,relax we’re happy
45340,10,18,The Escape Hatch Identification,RAJ,thank know you’re say nice
45341,10,18,The Escape Hatch Identification,PENNY,actually pay haircut
45342,10,18,The Escape Hatch Identification,RAJ,that’ll
45343,10,18,The Escape Hatch Identification,SHELDON,hey raj owe apology look could please put dog leash
45344,10,18,The Escape Hatch Identification,RAJ,sheldon she’s fine
45345,10,18,The Escape Hatch Identification,SHELDON,well least hold still pretend she’s stuffed raj let emotion get best unfairly take
45346,10,18,The Escape Hatch Identification,RAJ,thank appreciate
45347,10,18,The Escape Hatch Identification,SHELDON,can’t take credit speak leonard’s mother make feel well
45348,10,18,The Escape Hatch Identification,LEONARD,don’t know talk wasn’t mother
45349,10,18,The Escape Hatch Identification,SHELDON,beverly point i’m experience insecurity relationship amy way leonard penny relationship
45350,10,18,The Escape Hatch Identification,PENNY,talk we’re fine
45351,10,18,The Escape Hatch Identification,SHELDON,yes you’re fine long buffer living distract marital problem use it’s raj attack tribble anyway i’m sorry everything oh fyi cry they’re fight they’ll take mcdonald’s
45352,10,18,The Escape Hatch Identification,LEONARD,say marital problem don’t marital problem
45353,10,18,The Escape Hatch Identification,LEONARD,look take friend mean penny afraid alone
45354,10,18,The Escape Hatch Identification,PENNY,yeah special circumstance
45355,10,18,The Escape Hatch Identification,PENNY,yeah well circumstance happen twice still special
45356,10,18,The Escape Hatch Identification,LEONARD,well point out…
45357,10,18,The Escape Hatch Identification,PENNY,kid
45358,10,18,The Escape Hatch Identification,LEONARD,seem keep finding room mate
45359,10,18,The Escape Hatch Identification,PENNY,you’re take side
45360,10,18,The Escape Hatch Identification,RAJ,howard howard it’s it’s
45362,10,18,The Escape Hatch Identification,RAJ,well texted didn’t respond leonard penny argue
45363,10,18,The Escape Hatch Identification,BERNADETTE,it’s fine it’s raj hit bat it’s fine
45364,10,18,The Escape Hatch Identification,RAJ,i’m sorry guy sheldon upset leonard penny fighting want go place wasn’t causing problem
45365,10,18,The Escape Hatch Identification,HOWARD,i’ll say india
45366,10,18,The Escape Hatch Identification,RAJ,stay garage
45367,10,18,The Escape Hatch Identification,BERNADETTE,don’t we’ll make couch figure something morning
45368,10,18,The Escape Hatch Identification,RAJ,thank
45369,10,18,The Escape Hatch Identification,HOWARD,never should’ve kid close together
45370,10,18,The Escape Hatch Identification,AMY,okay
45371,10,18,The Escape Hatch Identification,SHELDON,can’t sleep
45372,10,18,The Escape Hatch Identification,AMY,what’s wrong
45373,10,18,The Escape Hatch Identification,SHELDON,beverley believe unconsciously consider old room escape hatch
45374,10,18,The Escape Hatch Identification,AMY,bother
45375,10,18,The Escape Hatch Identification,SHELDON,yes don’t care unconscious thought brain best friend tell everything
45376,10,18,The Escape Hatch Identification,AMY,mean relate relationship bromance brain
45377,10,18,The Escape Hatch Identification,SHELDON,she’s correct doesn’t say something troubling
45378,10,18,The Escape Hatch Identification,AMY,don’t know think you’re kind person like contingency plan
45379,10,18,The Escape Hatch Identification,SHELDON,true know figure order would eat friend event apocalypse
45380,10,18,The Escape Hatch Identification,AMY,need stop hang brain much it’s good influence
45381,10,18,The Escape Hatch Identification,RAJ,well didn’t think life would
45382,10,18,The Escape Hatch Identification,RAJ,know we’re luck maybe try get place together
45383,10,18,The Escape Hatch Identification,RAJ,wouldn’t feel well independent
45384,10,18,The Escape Hatch Identification,SHELDON,penny would entree leonard’s basically cheese course love you’re dessert
45385,10,18,The Escape Hatch Identification,AMY,want say aw i’m gonna say ew
45386,10,18,The Escape Hatch Identification,RAJ,see i’m stop spoil know grow person
45387,10,18,The Escape Hatch Identification,RAJ,don’t even feel little bad sponge friend
45388,10,18,The Escape Hatch Identification,RAJ,well offence didn’t go art school phd astrophysics
45389,10,18,The Escape Hatch Identification,PENNY,morning
45390,10,18,The Escape Hatch Identification,LEONARD,know raj move last night
45392,10,18,The Escape Hatch Identification,LEONARD,leonard penny i’m sorry trouble i’ve cause go stay howard’s cinnamon’s feel like mess sheldon tell she’s loose building
45393,10,18,The Escape Hatch Identification,PENNY,feel terrible
45394,10,18,The Escape Hatch Identification,LEONARD,go bring back
45395,10,18,The Escape Hatch Identification,PENNY,well you’re one worry someone live sign problem
45396,10,18,The Escape Hatch Identification,LEONARD,oh mother get head it’s like possess instead satan it’s actually it’s thing
45397,10,18,The Escape Hatch Identification,PENNY,right we’ll ask come back
45398,10,18,The Escape Hatch Identification,LEONARD,well great
45399,10,18,The Escape Hatch Identification,PENNY,don’t want get dress first
45400,10,18,The Escape Hatch Identification,LEONARD,one second help cinnamon’s loose building
45401,10,18,The Escape Hatch Identification,PENNY,we’re sorry make feel uncomfortable really weren’t fighting
45402,10,18,The Escape Hatch Identification,RAJ,never want burden friend
45403,10,18,The Escape Hatch Identification,LEONARD,burden want come back stay
45404,10,18,The Escape Hatch Identification,RAJ,also upset sheldon he’s gonna want come i’m
45405,10,18,The Escape Hatch Identification,PENNY,reason stay
45406,10,18,The Escape Hatch Identification,BERNADETTE,know she’s parents’ house right
45407,10,18,The Escape Hatch Identification,HOWARD,ever want change thing you’re always welcome
45408,10,18,The Escape Hatch Identification,BERNADETTE,bedroom dumbass
45409,10,18,The Escape Hatch Identification,RAJ,appreciate think stay leonard penny make sense everyone
45410,10,18,The Escape Hatch Identification,PENNY,it’s settle
45411,10,18,The Escape Hatch Identification,RAJ,know it’s temporary i’m gonna get comfortable
45412,10,18,The Escape Hatch Identification,BERNADETTE,good nobody need mooch living house forever
45413,10,18,The Escape Hatch Identification,SHELDON,know i’m proud yeah penny leonard take raj stuart live howard bernadette we’re couple social group doesn’t need fill hole relationship third party
